Id_Incidente,Fecha,Hora,Ciudad,Latitud,Longitud,Tipo_Incidencia,Tipo_Vehiculo,Proveedor,Distancia_km,Tiempo_Respuesta_min,Medio_Retorno,Costo_EUR,Resuelto,SLA_45min_Incumplido,Satisfaccion_1a5,Notas
721,2025-04-06,22:31,Málaga,36.74683,-4.65437,Motor,Furgoneta,Proveedor D,32.0,38.0,Grúa,213.36,Sí,No,3.5,
722,2025-05-03,09:52,Zaragoza,41.71928,-0.84585,Sistema eléctrico,SUV,Proveedor B,22.2,36.3,Taxi,37.22,Sí,No,3.8,
723,2025-03-08,09:13,Madrid,40.31872,-3.72673,Batería,Turismo,Proveedor B,35.6,18.7,Grúa,114.53,Sí,No,5.0,
724,2025-01-29,17:56,Barcelona,41.42062,2.21093,Neumático,SUV,Proveedor B,10.1,42.8,Retorno Domicilio,27.34,Sí,No,5.0,
725,2024-10-25,16:02,Sevilla,37.37163,-6.00718,Caja de cambios,Furgoneta,Proveedor B,1.7,39.2,Grúa,107.46,Sí,No,3.8,
726,2024-11-16,10:54,Madrid,40.5173,-3.60878,Accidente,Turismo,Proveedor A,18.6,47.5,Grúa,218.38,Sí,Sí,2.8,
727,2025-02-22,20:45,Zaragoza,41.65559,-0.83425,Sistema eléctrico,SUV,Proveedor A,10.8,35.3,Retorno Domicilio,42.83,Sí,No,4.8,
728,2025-08-16,16:53,Madrid,40.48319,-3.69818,Motor,Turismo,Proveedor A,23.3,27.1,Grúa,171.39,Sí,No,3.5,
729,2024-10-24,14:57,Valencia,39.42622,-0.48427,Neumático,Turismo,Proveedor A,8.6,34.9,N/A Reparado in-situ,11.92,No,No,4.0,
730,2025-06-12,06:21,Oviedo,43.35388,-5.89882,Caja de cambios,Turismo,Proveedor B,12.6,38.1,Grúa,123.91,Sí,No,4.4,
731,2025-04-10,08:16,Oviedo,43.44136,-5.81198,Neumático,Turismo,Proveedor B,7.2,46.7,N/A Reparado in-situ,1.52,Sí,Sí,5.0,
732,2025-06-27,08:50,Zaragoza,41.47628,-0.9188,Neumático,Turismo,Proveedor D,0.3,33.6,N/A Reparado in-situ,-0.79,Sí,No,5.0,
733,2025-03-08,19:05,Valencia,39.36339,-0.34208,Neumático,Furgoneta,Proveedor D,19.6,50.3,N/A Reparado in-situ,0.94,Sí,Sí,4.9,
734,2024-11-15,19:36,Bilbao,43.30818,-2.88024,Caja de cambios,Turismo,Proveedor A,19.3,38.6,Grúa,164.4,Sí,No,3.2,
735,2024-12-18,23:50,Oviedo,43.32649,-5.79855,Combustible,Moto,Proveedor B,12.9,29.5,Taxi,16.96,Sí,No,5.0,
736,2025-05-12,14:08,Barcelona,41.13609,2.2321,Batería,SUV,Proveedor A,4.5,29.7,Taxi,19.02,Sí,No,5.0,
737,2024-12-14,13:40,Oviedo,43.30185,-5.80825,Combustible,SUV,Proveedor B,22.8,26.8,Retorno Domicilio,27.66,Sí,No,5.0,
738,2025-02-24,13:33,Málaga,36.69946,-4.44544,Batería,Moto,Proveedor B,6.4,25.4,N/A Reparado in-situ,17.4,No,No,5.0,
739,2025-07-06,10:00,Bilbao,43.31149,-2.99409,Batería,Furgoneta,Proveedor B,21.1,27.0,Taxi,31.48,Sí,No,5.0,
740,2024-12-07,20:37,Málaga,36.59819,-4.43634,Neumático,Furgoneta,Proveedor A,25.4,23.9,Grúa,77.05,Sí,No,5.0,
741,2024-10-13,07:01,Málaga,36.59728,-4.34641,Motor,Turismo,Proveedor A,9.3,71.6,Grúa,126.84,Sí,Sí,2.9,
742,2025-05-10,20:25,Barcelona,41.40326,2.38364,Combustible,Turismo,Proveedor B,16.4,18.9,Taxi,25.01,Sí,No,5.0,
743,2024-09-09,09:37,Valencia,39.47368,-0.32073,Batería,Turismo,Proveedor B,22.7,27.7,Retorno Domicilio,56.31,Sí,No,5.0,
744,2025-06-11,13:32,Málaga,36.57456,-4.48594,Neumático,SUV,Proveedor B,0.0,24.5,Taxi,15.5,Sí,No,5.0,
745,2024-10-06,10:33,Bilbao,43.27737,-3.07782,Caja de cambios,SUV,Proveedor B,11.3,71.6,Grúa,152.7,Sí,Sí,2.5,
746,2025-05-01,13:13,Oviedo,43.27938,-5.79593,Batería,Turismo,Proveedor A,16.2,28.7,Taxi,24.24,Sí,No,5.0,
747,2025-03-21,08:27,Zaragoza,41.81316,-0.76568,Caja de cambios,Turismo,Proveedor C,22.1,32.4,Grúa,164.62,Sí,No,4.5,
748,2025-08-16,09:34,Bilbao,43.18266,-2.93713,Accidente,Turismo,Proveedor B,18.8,55.3,Grúa,210.73,No,Sí,2.3,
749,2025-06-04,06:48,Madrid,40.42538,-3.74379,Sistema eléctrico,SUV,Proveedor A,30.2,40.6,Grúa,139.75,Sí,No,3.3,
750,2025-02-12,19:59,Oviedo,43.40021,-5.97334,Neumático,Moto,Proveedor C,16.5,51.7,Retorno Domicilio,22.46,Sí,Sí,5.0,
751,2025-07-01,22:43,Barcelona,41.31275,2.1596,Batería,Turismo,Proveedor C,6.0,25.7,Retorno Domicilio,43.8,Sí,No,5.0,
752,2025-03-04,20:11,Málaga,36.81894,-4.26032,Neumático,Turismo,Proveedor B,18.7,37.5,Taxi,31.18,Sí,No,5.0,
753,2025-02-24,13:31,Zaragoza,41.58287,-0.8142,Sistema eléctrico,Turismo,Proveedor A,16.1,47.1,Taxi,35.15,Sí,Sí,4.4,
754,2025-03-17,22:55,Málaga,36.72705,-4.28448,Motor,Turismo,Proveedor D,0.4,51.2,Grúa,90.84,Sí,Sí,3.9,
755,2024-10-21,19:35,Barcelona,41.35813,2.15666,Neumático,Turismo,Proveedor D,15.7,18.5,Retorno Domicilio,38.23,Sí,No,5.0,
756,2025-06-09,18:35,Bilbao,43.12626,-2.90366,Combustible,Turismo,Proveedor A,17.0,32.9,Taxi,16.89,Sí,No,5.0,
757,2025-01-29,12:45,Madrid,40.5334,-3.82571,Batería,SUV,Proveedor B,8.6,12.0,N/A Reparado in-situ,20.66,Sí,No,5.0,
758,2025-06-20,18:57,Oviedo,43.32208,-5.76038,Neumático,Furgoneta,Proveedor C,34.6,32.4,Grúa,77.55,Sí,No,3.8,
759,2025-04-25,18:14,Bilbao,43.28893,-2.89486,Caja de cambios,SUV,Proveedor B,31.4,53.0,Grúa,225.95,No,Sí,2.1,
760,2025-03-03,22:47,Madrid,40.41258,-3.65152,Batería,Turismo,Proveedor A,24.7,56.1,Taxi,34.1,Sí,Sí,3.4,
761,2025-02-18,14:38,Sevilla,37.26706,-5.7868,Neumático,SUV,Proveedor A,25.0,28.0,Grúa,76.07,No,No,4.7,
762,2025-01-27,15:22,Málaga,36.66313,-4.43474,Batería,SUV,Proveedor D,28.6,31.9,Grúa,87.9,Sí,No,5.0,
763,2024-12-25,10:03,Oviedo,43.41063,-5.8784,Batería,SUV,Proveedor C,20.4,43.0,Taxi,6.74,Sí,No,4.8,
764,2024-09-24,18:26,Oviedo,43.36403,-5.79461,Combustible,SUV,Proveedor A,33.4,38.5,Grúa,69.61,Sí,No,4.9,
765,2025-06-05,16:44,Madrid,40.3871,-3.79092,Sistema eléctrico,SUV,Proveedor B,30.6,51.6,Grúa,144.69,Sí,Sí,3.7,
766,2024-09-22,18:08,Sevilla,37.48492,-5.91444,Caja de cambios,SUV,Proveedor C,20.6,49.3,Grúa,156.91,Sí,Sí,2.7,
767,2025-07-11,08:32,Zaragoza,41.61289,-0.92159,Sistema eléctrico,Turismo,Proveedor B,15.2,31.5,Taxi,37.15,Sí,No,4.7,
768,2025-05-21,07:12,Valencia,39.4653,-0.42218,Neumático,Turismo,Proveedor C,23.0,42.0,Taxi,22.78,Sí,No,5.0,
769,2024-12-14,23:45,Zaragoza,41.72326,-1.09387,Sistema eléctrico,SUV,Proveedor D,28.3,39.4,Grúa,126.73,Sí,No,3.6,
770,2024-11-01,13:50,Oviedo,43.38553,-5.83454,Sistema eléctrico,Moto,Proveedor A,21.8,56.0,Grúa,90.71,Sí,Sí,4.0,
771,2025-04-04,07:31,Oviedo,43.51464,-5.93242,Caja de cambios,SUV,Proveedor A,32.2,73.2,Grúa,199.02,Sí,Sí,1.5,
772,2025-03-27,14:43,Barcelona,41.33571,2.22757,Batería,Turismo,Proveedor A,17.3,39.4,Retorno Domicilio,34.93,Sí,No,3.7,
773,2025-01-18,08:03,Madrid,40.4304,-3.64765,Sistema eléctrico,SUV,Proveedor A,10.0,74.4,Retorno Domicilio,23.8,Sí,Sí,3.2,
774,2025-04-16,21:57,Sevilla,37.36127,-5.85125,Batería,Turismo,Proveedor A,2.6,35.1,Retorno Domicilio,16.54,Sí,No,4.8,
775,2025-07-30,20:07,Valencia,39.40267,-0.42418,Neumático,Turismo,Proveedor C,23.7,42.0,Taxi,28.53,Sí,No,5.0,
776,2025-01-02,12:40,Zaragoza,41.61164,-0.82129,Motor,Turismo,Proveedor B,26.8,48.2,Grúa,179.27,Sí,Sí,3.3,
777,2024-11-06,17:30,Madrid,40.38671,-3.71009,Neumático,SUV,Proveedor B,26.0,20.4,Grúa,93.06,Sí,No,4.7,
778,2024-11-22,14:27,Bilbao,43.23247,-2.87579,Batería,Turismo,Proveedor B,15.6,22.1,Taxi,32.82,No,No,5.0,
779,2024-09-29,12:02,Barcelona,41.44763,2.14193,Motor,SUV,Proveedor B,16.8,59.9,Grúa,171.41,No,Sí,2.9,
780,2025-05-31,21:08,Sevilla,37.50795,-6.05929,Motor,Turismo,Proveedor A,30.2,29.1,Grúa,187.0,Sí,No,4.3,
781,2024-12-22,06:23,Barcelona,41.37444,2.26421,Combustible,Turismo,Proveedor D,2.3,34.0,Retorno Domicilio,24.64,Sí,No,4.4,
782,2024-10-12,09:16,Oviedo,43.34048,-5.74358,Caja de cambios,Moto,Proveedor A,8.7,25.3,Grúa,122.12,Sí,No,4.9,
783,2025-06-08,11:21,Barcelona,41.29866,2.14712,Caja de cambios,SUV,Proveedor B,23.8,51.0,Grúa,191.81,Sí,Sí,3.4,
784,2025-05-22,08:22,Valencia,39.62973,-0.28198,Sistema eléctrico,Turismo,Proveedor B,36.5,58.6,Grúa,149.48,Sí,Sí,2.9,
785,2025-06-28,18:08,Oviedo,43.34818,-5.92663,Accidente,SUV,Proveedor A,24.2,65.3,Grúa,199.28,Sí,Sí,2.3,
786,2024-11-17,07:35,Zaragoza,41.61912,-0.83314,Sistema eléctrico,Turismo,Proveedor D,19.8,47.5,Taxi,34.47,Sí,Sí,5.0,
787,2024-09-20,06:18,Zaragoza,41.68458,-0.9144,Motor,Turismo,Proveedor A,35.3,65.3,Grúa,208.51,Sí,Sí,3.0,
788,2024-10-07,16:58,Bilbao,43.23292,-2.97989,Combustible,SUV,Proveedor A,21.1,40.7,Retorno Domicilio,31.45,Sí,No,4.1,
789,2024-12-21,13:20,Oviedo,43.40884,-5.85959,Caja de cambios,Turismo,Proveedor C,11.3,27.3,Grúa,128.28,Sí,No,4.6,
790,2025-05-27,17:45,Oviedo,43.34896,-5.84433,Motor,SUV,Proveedor D,21.3,66.8,Grúa,162.65,Sí,Sí,2.6,
791,2024-10-24,06:07,Sevilla,37.45372,-5.98762,Neumático,Moto,Proveedor B,5.7,55.4,N/A Reparado in-situ,20.42,Sí,Sí,4.6,
792,2025-04-22,13:39,Oviedo,43.32589,-6.08163,Combustible,Turismo,Proveedor C,19.8,36.9,Taxi,21.84,No,No,5.0,
793,2025-02-21,06:29,Valencia,39.33381,-0.34638,Motor,Turismo,Proveedor A,17.3,22.4,Grúa,137.45,Sí,No,4.3,
794,2024-12-23,09:52,Bilbao,43.37674,-2.92159,Batería,Turismo,Proveedor D,21.1,33.8,N/A Reparado in-situ,30.55,Sí,No,5.0,
795,2025-06-04,19:03,Sevilla,37.31511,-5.963,Neumático,Moto,Proveedor D,32.5,39.9,Grúa,84.12,Sí,No,4.2,
796,2024-11-24,14:20,Valencia,39.53717,-0.27074,Caja de cambios,Turismo,Proveedor A,18.9,44.8,Grúa,160.86,Sí,No,3.7,
797,2025-02-13,17:03,Barcelona,41.16274,2.15599,Neumático,SUV,Proveedor A,26.7,31.7,Grúa,96.95,Sí,No,4.6,
798,2025-07-28,10:23,Zaragoza,41.59486,-1.06646,Motor,Turismo,Proveedor A,20.8,40.7,Grúa,150.96,Sí,No,2.8,
799,2024-11-05,15:04,Bilbao,43.33556,-2.89366,Sistema eléctrico,Moto,Proveedor D,12.1,41.0,Retorno Domicilio,56.4,Sí,No,5.0,
800,2025-05-05,12:33,Málaga,36.79514,-4.38891,Combustible,Turismo,Proveedor C,6.5,15.3,Retorno Domicilio,17.41,Sí,No,5.0,
801,2025-02-28,15:33,Zaragoza,41.56275,-0.86217,Neumático,Turismo,Proveedor C,12.8,34.1,Retorno Domicilio,37.01,Sí,No,4.2,
802,2025-08-18,14:40,Madrid,40.43527,-3.55855,Motor,Moto,Proveedor A,1.6,25.1,Grúa,107.23,Sí,No,4.8,
803,2025-08-01,20:38,Zaragoza,41.69326,-0.88514,Combustible,Turismo,Proveedor A,0.0,45.5,Grúa,34.43,Sí,Sí,4.6,
804,2025-07-01,15:11,Zaragoza,41.67398,-0.99207,Batería,Turismo,Proveedor B,20.7,12.0,Retorno Domicilio,40.78,Sí,No,4.7,
805,2024-12-15,12:04,Oviedo,43.50857,-5.81546,Batería,SUV,Proveedor A,3.0,13.2,Taxi,21.16,Sí,No,5.0,
806,2024-09-04,11:32,Valencia,39.35938,-0.49354,Neumático,SUV,Proveedor B,21.9,41.6,Taxi,24.54,Sí,No,4.7,
807,2025-04-19,23:05,Oviedo,43.27018,-6.03838,Motor,Turismo,Proveedor B,21.6,27.5,Grúa,166.17,Sí,No,4.2,
808,2024-10-05,20:37,Oviedo,43.2804,-5.91457,Batería,Moto,Proveedor A,13.8,24.4,Taxi,16.99,Sí,No,5.0,
809,2024-08-31,12:35,Málaga,36.83476,-4.43872,Combustible,Turismo,Proveedor A,22.0,24.2,Retorno Domicilio,19.1,Sí,No,4.4,
810,2025-04-18,23:15,Málaga,36.7399,-4.48379,Batería,Turismo,Proveedor A,20.7,56.6,Retorno Domicilio,40.43,Sí,Sí,3.1,
811,2025-06-02,23:24,Bilbao,43.23072,-2.86924,Accidente,Turismo,Proveedor C,22.0,60.4,Grúa,232.59,Sí,Sí,1.8,
812,2025-02-04,10:56,Oviedo,43.39454,-5.86727,Motor,Turismo,Proveedor D,21.3,56.7,Grúa,151.65,Sí,Sí,2.1,
813,2025-02-18,20:29,Málaga,36.69225,-4.43871,Batería,Turismo,Proveedor C,16.6,25.6,Grúa,88.75,Sí,No,5.0,
814,2025-03-01,10:53,Sevilla,37.35618,-6.04165,Caja de cambios,Turismo,Proveedor A,20.2,31.7,Grúa,166.51,Sí,No,4.1,
815,2025-03-07,20:25,Sevilla,37.44702,-5.91259,Neumático,SUV,Proveedor B,20.2,43.4,Taxi,30.25,Sí,No,4.8,
816,2025-01-20,11:13,Bilbao,43.24605,-2.99419,Accidente,Turismo,Proveedor B,18.4,17.0,Grúa,205.64,Sí,No,3.9,
817,2025-04-11,08:50,Sevilla,37.52884,-6.14928,Motor,Turismo,Proveedor C,18.6,57.9,Grúa,143.5,Sí,Sí,2.3,
818,2025-07-12,06:55,Bilbao,43.33417,-2.85276,Neumático,SUV,Proveedor B,15.1,22.4,Retorno Domicilio,30.67,Sí,No,5.0,
819,2025-05-03,06:51,Madrid,40.61449,-3.74556,Neumático,Moto,Proveedor C,26.9,55.6,Grúa,79.23,Sí,Sí,3.7,
820,2025-06-19,11:18,Málaga,36.67496,-4.30241,Neumático,Turismo,Proveedor A,35.8,33.8,Grúa,99.82,Sí,No,4.7,
821,2025-05-15,09:07,Oviedo,43.37677,-5.83432,Batería,Turismo,Proveedor A,12.3,32.5,N/A Reparado in-situ,9.54,Sí,No,5.0,
822,2024-11-27,18:30,Bilbao,43.20872,-2.95944,Neumático,SUV,Proveedor A,34.4,54.2,Grúa,107.94,Sí,Sí,3.4,
823,2025-02-27,07:37,Bilbao,43.20729,-3.04424,Neumático,Moto,Proveedor C,10.6,45.8,Taxi,20.87,Sí,Sí,4.1,
824,2025-06-04,19:14,Valencia,39.46697,-0.4667,Neumático,SUV,Proveedor C,31.6,43.4,Grúa,90.82,Sí,No,4.0,
825,2024-11-13,15:07,Oviedo,43.29047,-5.69117,Batería,Turismo,Proveedor C,16.4,47.2,Grúa,58.36,Sí,Sí,5.0,
826,2025-04-08,15:53,Madrid,40.43775,-3.60507,Batería,Turismo,Proveedor C,15.4,32.8,Taxi,31.59,Sí,No,5.0,
827,2025-07-18,16:23,Valencia,39.54075,-0.23377,Motor,SUV,Proveedor A,15.8,18.3,Grúa,154.92,Sí,No,4.5,
828,2025-06-15,22:16,Málaga,36.81794,-4.32333,Neumático,Turismo,Proveedor A,18.6,29.8,N/A Reparado in-situ,23.23,Sí,No,5.0,
829,2025-04-13,13:00,Barcelona,41.49626,2.09817,Batería,SUV,Proveedor B,31.8,39.8,Grúa,117.31,Sí,No,4.1,
830,2025-03-05,08:28,Oviedo,43.35803,-5.86627,Sistema eléctrico,Turismo,Proveedor A,24.4,32.7,Taxi,43.3,Sí,No,4.4,
831,2024-09-16,19:58,Barcelona,41.52894,2.0119,Neumático,Turismo,Proveedor A,22.9,42.9,Taxi,29.55,Sí,No,5.0,
832,2024-09-16,18:13,Oviedo,43.39973,-6.0672,Batería,Moto,Proveedor C,10.5,26.3,Retorno Domicilio,15.98,Sí,No,5.0,
833,2025-04-11,21:16,Madrid,40.43307,-3.75855,Motor,Moto,Proveedor D,9.4,38.6,Grúa,127.0,No,No,4.1,
834,2025-05-13,17:51,Valencia,39.3313,-0.40776,Accidente,Furgoneta,Proveedor B,11.9,35.8,Grúa,158.07,Sí,No,5.0,
835,2025-07-05,23:11,Bilbao,43.21034,-3.02475,Neumático,Turismo,Proveedor B,18.8,45.3,Taxi,30.94,Sí,Sí,5.0,
836,2024-12-28,13:23,Valencia,39.46367,-0.33233,Combustible,Turismo,Proveedor A,35.7,37.1,Grúa,79.04,Sí,No,4.9,
837,2025-03-30,17:16,Barcelona,41.40609,2.33794,Neumático,Turismo,Proveedor C,20.4,51.3,Taxi,26.73,Sí,Sí,4.1,
838,2025-07-07,11:47,Oviedo,43.16645,-5.84971,Neumático,Turismo,Proveedor B,32.5,52.0,Grúa,85.94,Sí,Sí,4.0,
839,2025-01-24,16:37,Zaragoza,41.6193,-0.95226,Caja de cambios,SUV,Proveedor B,22.5,44.2,Grúa,151.47,Sí,No,4.4,
840,2025-01-22,19:54,Málaga,36.64979,-4.50972,Neumático,Turismo,Proveedor C,22.6,55.4,Grúa,65.8,Sí,Sí,3.4,
841,2025-07-05,07:59,Bilbao,43.29605,-2.9383,Neumático,Turismo,Proveedor B,12.5,18.3,Grúa,68.72,Sí,No,5.0,
842,2024-09-15,10:17,Barcelona,41.34718,2.18052,Accidente,Turismo,Proveedor B,22.4,56.3,Grúa,248.28,Sí,Sí,2.8,
843,2024-12-21,07:18,Málaga,36.76859,-4.43391,Neumático,Turismo,Proveedor D,24.9,37.5,Taxi,21.33,Sí,No,4.9,
844,2025-01-29,15:03,Bilbao,43.29726,-2.84192,Caja de cambios,Turismo,Proveedor B,30.8,53.5,Grúa,210.1,Sí,Sí,2.4,
845,2025-02-22,13:08,Málaga,36.76453,-4.2665,Neumático,SUV,Proveedor C,28.0,34.8,Grúa,84.49,Sí,No,4.4,
846,2024-11-24,17:17,Oviedo,43.52603,-5.91759,Batería,Turismo,Proveedor A,8.0,15.6,Taxi,21.24,Sí,No,5.0,
847,2024-10-02,09:22,Madrid,40.53217,-3.77628,Neumático,Furgoneta,Proveedor B,21.8,29.1,Retorno Domicilio,22.46,Sí,No,5.0,
848,2024-10-29,12:58,Barcelona,41.40756,2.21653,Sistema eléctrico,Turismo,Proveedor C,9.1,31.8,Taxi,47.38,Sí,No,5.0,
849,2025-04-28,23:35,Sevilla,37.4594,-6.02862,Motor,Furgoneta,Proveedor A,7.2,57.5,Grúa,118.82,Sí,Sí,3.3,
850,2025-01-08,23:28,Zaragoza,41.63669,-0.92578,Combustible,SUV,Proveedor A,20.8,29.8,Grúa,52.9,No,No,5.0,
851,2025-03-12,20:48,Sevilla,37.42909,-6.14379,Combustible,SUV,Proveedor B,12.9,23.1,Taxi,34.04,Sí,No,4.5,
852,2025-02-14,08:54,Barcelona,41.30615,2.21166,Accidente,Turismo,Proveedor A,8.6,64.2,Grúa,185.72,Sí,Sí,2.9,
853,2025-02-08,07:04,Bilbao,43.33985,-2.87168,Accidente,Furgoneta,Proveedor D,10.0,32.1,Grúa,174.25,Sí,No,3.8,
854,2025-07-20,17:36,Barcelona,41.328,2.22074,Neumático,Turismo,Proveedor A,40.4,10.0,Grúa,123.66,Sí,No,5.0,
855,2025-04-28,18:46,Barcelona,41.25206,2.11465,Neumático,Turismo,Proveedor B,21.2,71.2,Taxi,34.89,Sí,Sí,3.2,
856,2024-10-13,19:37,Oviedo,43.28302,-5.96324,Motor,SUV,Proveedor D,15.9,60.5,Grúa,139.49,Sí,Sí,3.1,
857,2025-02-18,11:00,Valencia,39.53829,-0.37555,Sistema eléctrico,Furgoneta,Proveedor B,7.3,30.0,Grúa,105.8,Sí,No,4.7,
858,2024-10-21,16:54,Zaragoza,41.56533,-0.82636,Sistema eléctrico,Turismo,Proveedor A,21.9,46.9,Grúa,98.97,Sí,Sí,3.9,
859,2024-09-09,15:49,Madrid,40.45574,-3.68801,Sistema eléctrico,Turismo,Proveedor A,34.2,29.8,Grúa,163.25,Sí,No,3.9,
860,2025-01-22,09:49,Madrid,40.50075,-3.71937,Combustible,Furgoneta,Proveedor B,1.4,19.1,Retorno Domicilio,15.99,Sí,No,5.0,
861,2025-07-06,17:14,Málaga,36.68154,-4.49765,Batería,Turismo,Proveedor A,23.9,21.6,Retorno Domicilio,46.42,No,No,5.0,
862,2025-06-29,08:22,Madrid,40.54349,-3.67061,Caja de cambios,SUV,Proveedor A,5.4,35.1,Grúa,124.47,Sí,No,4.6,
863,2025-04-29,13:02,Zaragoza,41.67939,-0.80051,Neumático,Turismo,Proveedor A,9.4,43.3,Grúa,40.8,Sí,No,4.6,
864,2025-06-28,09:03,Málaga,36.70738,-4.50442,Batería,Turismo,Proveedor A,22.2,20.6,Taxi,27.78,Sí,No,5.0,
865,2025-01-23,21:47,Málaga,36.72956,-4.57899,Combustible,Turismo,Proveedor B,37.9,21.2,Grúa,67.26,Sí,No,5.0,
866,2025-03-11,18:28,Bilbao,43.15149,-2.92027,Combustible,Moto,Proveedor A,1.8,25.5,Taxi,20.03,Sí,No,5.0,
867,2025-08-21,23:13,Valencia,39.49182,-0.39757,Sistema eléctrico,Turismo,Proveedor D,7.6,25.7,Taxi,18.16,Sí,No,4.8,
868,2025-02-22,18:54,Sevilla,37.42905,-6.04262,Sistema eléctrico,Turismo,Proveedor A,10.2,81.0,N/A Reparado in-situ,31.06,Sí,Sí,3.7,
869,2025-08-23,17:16,Bilbao,43.17591,-2.71089,Motor,SUV,Proveedor A,6.9,52.3,Grúa,118.12,Sí,Sí,3.2,
870,2025-06-21,14:09,Valencia,39.4811,-0.33948,Neumático,Turismo,Proveedor B,13.8,52.3,Retorno Domicilio,32.71,Sí,Sí,4.4,
871,2025-02-10,10:32,Valencia,39.42327,-0.2861,Batería,Furgoneta,Proveedor B,21.4,35.1,Taxi,34.25,Sí,No,5.0,
872,2025-04-05,20:45,Valencia,39.45363,-0.28652,Motor,Turismo,Proveedor D,19.8,15.8,Grúa,162.0,Sí,No,4.6,
873,2024-10-04,23:41,Barcelona,41.38406,2.03404,Batería,Turismo,Proveedor A,24.5,48.2,Retorno Domicilio,51.92,Sí,Sí,4.9,
874,2025-07-29,20:17,Bilbao,43.23646,-3.05729,Sistema eléctrico,Turismo,Proveedor A,31.0,29.1,Grúa,155.71,Sí,No,5.0,
875,2025-02-20,16:12,Sevilla,37.40749,-5.90016,Caja de cambios,Turismo,Proveedor B,4.2,44.8,Grúa,95.23,Sí,No,4.2,
876,2025-07-17,17:29,Oviedo,43.41417,-5.86457,Neumático,SUV,Proveedor A,29.2,29.5,Grúa,75.9,Sí,No,3.9,
877,2024-11-20,13:20,Valencia,39.38021,-0.28275,Caja de cambios,SUV,Proveedor A,12.8,43.3,Grúa,154.45,Sí,No,3.9,
878,2025-03-28,09:18,Sevilla,37.3757,-6.01687,Batería,Turismo,Proveedor A,7.3,31.1,N/A Reparado in-situ,15.27,Sí,No,5.0,
879,2025-07-14,18:24,Oviedo,43.41668,-5.93556,Neumático,Turismo,Proveedor A,1.6,42.1,Retorno Domicilio,17.15,Sí,No,3.8,
880,2024-10-17,06:18,Zaragoza,41.76523,-1.03169,Sistema eléctrico,Turismo,Proveedor A,28.4,45.7,Grúa,138.6,Sí,Sí,4.3,
881,2025-08-07,17:10,Oviedo,43.29282,-5.83345,Sistema eléctrico,Furgoneta,Proveedor A,33.4,27.4,Grúa,140.66,Sí,No,3.6,
882,2025-01-07,11:47,Zaragoza,41.66195,-0.93076,Accidente,Moto,Proveedor B,6.4,19.3,Grúa,145.91,Sí,No,5.0,
883,2025-01-06,13:07,Madrid,40.35069,-3.73518,Neumático,Turismo,Proveedor A,14.5,21.6,Taxi,36.22,Sí,No,4.3,
884,2025-05-10,17:32,Oviedo,43.31544,-5.84968,Batería,Turismo,Proveedor A,17.8,24.5,N/A Reparado in-situ,9.29,Sí,No,5.0,
885,2025-04-27,17:46,Zaragoza,41.64,-0.96492,Neumático,SUV,Proveedor A,41.0,43.1,Grúa,90.56,Sí,No,3.8,
886,2024-09-14,16:19,Valencia,39.63476,-0.26726,Accidente,SUV,Proveedor C,21.1,87.7,Grúa,196.18,Sí,Sí,1.6,
887,2025-08-21,21:22,Barcelona,41.3667,2.12884,Batería,SUV,Proveedor A,33.8,43.5,Grúa,115.15,Sí,No,4.4,
888,2025-02-18,19:25,Oviedo,43.35814,-5.73306,Neumático,Moto,Proveedor B,21.9,39.9,N/A Reparado in-situ,11.98,Sí,No,5.0,
889,2025-02-02,22:46,Málaga,36.44496,-4.42791,Batería,SUV,Proveedor A,17.0,31.1,Taxi,27.75,Sí,No,5.0,
890,2024-11-01,07:14,Zaragoza,41.59522,-0.80627,Motor,Furgoneta,Proveedor C,6.8,43.3,Grúa,107.76,Sí,No,3.7,
891,2025-08-17,22:31,Bilbao,43.13574,-2.90521,Sistema eléctrico,Turismo,Proveedor A,0.0,43.0,Retorno Domicilio,27.37,Sí,No,4.8,
892,2024-11-19,19:41,Zaragoza,41.63242,-0.92002,Batería,Furgoneta,Proveedor C,14.2,32.3,Retorno Domicilio,41.93,Sí,No,5.0,
893,2025-04-17,06:42,Oviedo,43.35789,-5.73166,Batería,SUV,Proveedor A,13.4,34.7,Taxi,18.02,No,No,5.0,
894,2025-03-15,13:39,Zaragoza,41.67461,-0.9405,Batería,SUV,Proveedor B,27.7,29.1,Grúa,83.44,Sí,No,4.2,
895,2025-05-30,07:34,Sevilla,37.32207,-6.05208,Caja de cambios,Turismo,Proveedor B,8.3,43.0,Grúa,121.04,Sí,No,3.7,
896,2024-10-26,07:54,Bilbao,43.14216,-2.99002,Sistema eléctrico,Moto,Proveedor D,26.4,54.6,Grúa,148.12,Sí,Sí,3.2,
897,2024-10-12,11:41,Oviedo,43.48823,-5.95168,Motor,Furgoneta,Proveedor B,29.3,39.6,Grúa,179.42,Sí,No,3.6,
898,2025-01-21,20:55,Barcelona,41.32473,2.22574,Neumático,Turismo,Proveedor A,18.7,51.0,Retorno Domicilio,29.08,Sí,Sí,4.3,
899,2024-09-02,17:34,Sevilla,37.34029,-5.93707,Caja de cambios,Turismo,Proveedor A,25.7,52.7,Grúa,178.94,Sí,Sí,3.0,
900,2024-12-29,14:32,Bilbao,43.25435,-2.95721,Batería,Turismo,Proveedor B,31.6,32.0,Grúa,102.54,Sí,No,3.8,
